label,lambda_input,seed,dynamic_penalty,run_zoom,obj,feas,e1_abs,e2_abs,linkV,linkR,cardV,cardR_abs,x,b,n_vars,n_quad,lam_e1_final,lam_e2_final,lam_link_final,lam_card_final,qubo_max_abs_unscaled,qubo_dyn_range_unscaled,qubo_max_abs_scaled,qubo_dyn_range_scaled,rescale_factor,solve_time_s,total_time_s
zoom_best,50.0,13,False,True,1.7200000000000004,0.10000000000000009,0.10000000000000009,1.7763568394002505e-15,0.0,1.1102230246251565e-16,0.0,0,"[0.300000,0.000000,0.400000,0.400000]","[1,0,1,1]",46,385,50.0,50.0,50.0,50.0,2972.1000000000004,5944.2,5.403818181818182,5944.199999999999,550.0,0.04910916700000001,0.669266584
zoom_best,100.0,13,False,True,2.1472,0.06000000000000005,0.06000000000000005,0.019999999999997797,0.0,1.1102230246251565e-16,0.0,0,"[0.260000,0.000000,0.460000,0.340000]","[1,0,1,1]",46,385,100.0,100.0,100.0,100.0,800.0,19999.99999999999,5.352814724094518,19999.999999999993,149.45408,0.04518587500000004,0.7546802510000001
zoom_best,250.0,13,False,True,3.101376,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0,"[0.308000,0.256000,0.436000,0.000000]","[1,1,1,0]",46,385,250.0,250.0,250.0,250.0,2000.0,19999.99999999999,5.344668340155011,19999.999999999993,374.20469760000003,0.04388137499999978,1.0633328299999998
zoom_best,500.0,13,False,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[0.500000,0.000000,0.500000,0.000000]","[1,0,1,0]",46,385,500.0,500.0,500.0,500.0,29729.100000000002,5945.82,5.405290909090909,5945.82,5500.0,0.04010083299999989,0.32811999799999914
zoom_best,1000.0,13,False,True,2.946161074240001,0.004054000000000002,0.004054000000000002,0.0007019999999986481,0.0009180000000000003,0.0009180000000000003,0.0,0,"[0.451862,0.079104,0.472170,0.000918]","[1,1,1,0]",46,385,1000.0,1000.0,1000.0,1000.0,8000.0,12500000000.001886,6.665748451401134,12500000000.001886,1200.1653015151521,0.12742574999999956,4.411755247999995
zoom_best,2500.0,13,False,True,3.232179980861439,0.0029824000000000517,0.0029824000000000517,0.00046080000000259247,0.00010240000000000004,0.00010240000000000004,0.0,0,"[0.000102,0.412800,0.430592,0.159488]","[0,1,1,1]",46,385,2500.0,2500.0,2500.0,2500.0,20000.0,3906250000.000318,6.667004385162664,3906250000.000318,2999.8480343750416,0.08490712499999908,3.6133730440000003
zoom_best,5000.0,13,False,True,3.248,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0,"[0.000000,0.400000,0.440000,0.160000]","[0,1,1,1]",46,385,5000.0,5000.0,5000.0,5000.0,40000.0,19999.999999999993,5.347433445843333,19999.99999999999,7480.224,0.04520866600000062,0.7704631240000008
